,Tarifa,Anio,Verano,Mes,Consumo,Precio,kwh,Minimo
389, 1A,2021,MAYO,OCTUBRE,Consumoexcedente,3.098,,25
390, 1A,2021,MAYO,NOVIEMBRE,Consumobasico,0.875,75,25
391, 1A,2021,MAYO,NOVIEMBRE,Consumointermedio,1.064,75,25
392, 1A,2021,MAYO,NOVIEMBRE,Consumoexcedente,3.106,,25
393, 1A,2021,MAYO,DICIEMBRE,Consumobasico,0.877,75,25
394, 1A,2021,MAYO,DICIEMBRE,Consumointermedio,1.067,75,25
395, 1A,2021,MAYO,DICIEMBRE,Consumoexcedente,3.115,,25
396, 1A,2020,FEBRERO,ENERO,Consumobasico,0.831,75,25
397, 1A,2020,FEBRERO,ENERO,Consumointermedio,1.006,75,25
398, 1A,2020,FEBRERO,ENERO,Consumoexcedente,2.941,,25
399, 1A,2020,FEBRERO,FEBRERO,Consumobasico,0.737,100,25
400, 1A,2020,FEBRERO,FEBRERO,Consumointermedio,0.862,50,25
401, 1A,2020,FEBRERO,FEBRERO,Consumoexcedente,2.948,,25
402, 1A,2020,FEBRERO,MARZO,Consumobasico,0.739,100,25
403, 1A,2020,FEBRERO,MARZO,Consumointermedio,0.864,50,25
404, 1A,2020,FEBRERO,MARZO,Consumoexcedente,2.955,,25
405, 1A,2020,FEBRERO,ABRIL,Consumobasico,0.741,100,25
406, 1A,2020,FEBRERO,ABRIL,Consumointermedio,0.866,50,25
407, 1A,2020,FEBRERO,ABRIL,Consumoexcedente,2.962,,25
408, 1A,2020,FEBRERO,MAYO,Consumobasico,0.743,100,25
409, 1A,2020,FEBRERO,MAYO,Consumointermedio,0.868,50,25
410, 1A,2020,FEBRERO,MAYO,Consumoexcedente,2.969,,25
411, 1A,2020,FEBRERO,JUNIO,Consumobasico,0.745,100,25
412, 1A,2020,FEBRERO,JUNIO,Consumointermedio,0.870,50,25
413, 1A,2020,FEBRERO,JUNIO,Consumoexcedente,2.976,,25
414, 1A,2020,FEBRERO,JULIO,Consumobasico,0.747,100,25
415, 1A,2020,FEBRERO,JULIO,Consumointermedio,0.872,50,25
416, 1A,2020,FEBRERO,JULIO,Consumoexcedente,2.983,,25
417, 1A,2020,FEBRERO,AGOSTO,Consumobasico,0.845,75,25
418, 1A,2020,FEBRERO,AGOSTO,Consumointermedio,1.020,75,25
419, 1A,2020,FEBRERO,AGOSTO,Consumoexcedente,2.99,,25
420, 1A,2020,FEBRERO,SEPTIEMBRE,Consumobasico,0.847,75,25
421, 1A,2020,FEBRERO,SEPTIEMBRE,Consumointermedio,1.022,75,25
422, 1A,2020,FEBRERO,SEPTIEMBRE,Consumoexcedente,2.997,,25
423, 1A,2020,FEBRERO,OCTUBRE,Consumobasico,0.849,75,25
424, 1A,2020,FEBRERO,OCTUBRE,Consumointermedio,1.025,75,25
425, 1A,2020,FEBRERO,OCTUBRE,Consumoexcedente,3.004,,25
426, 1A,2020,FEBRERO,NOVIEMBRE,Consumobasico,0.851,75,25
427, 1A,2020,FEBRERO,NOVIEMBRE,Consumointermedio,1.028,75,25
428, 1A,2020,FEBRERO,NOVIEMBRE,Consumoexcedente,3.011,,25
429, 1A,2020,FEBRERO,DICIEMBRE,Consumobasico,0.853,75,25
430, 1A,2020,FEBRERO,DICIEMBRE,Consumointermedio,1.031,75,25
431, 1A,2020,FEBRERO,DICIEMBRE,Consumoexcedente,3.018,,25
432, 1A,2020,MARZO,ENERO,Consumobasico,0.831,75,25
433, 1A,2020,MARZO,ENERO,Consumointermedio,1.006,75,25
434, 1A,2020,MARZO,ENERO,Consumoexcedente,2.941,,25
435, 1A,2020,MARZO,FEBRERO,Consumobasico,0.833,75,25
436, 1A,2020,MARZO,FEBRERO,Consumointermedio,1.008,75,25
437, 1A,2020,MARZO,FEBRERO,Consumoexcedente,2.948,,25
438, 1A,2020,MARZO,MARZO,Consumobasico,0.739,100,25
439, 1A,2020,MARZO,MARZO,Consumointermedio,0.864,50,25
440, 1A,2020,MARZO,MARZO,Consumoexcedente,2.955,,25
441, 1A,2020,MARZO,ABRIL,Consumobasico,0.741,100,25
442, 1A,2020,MARZO,ABRIL,Consumointermedio,0.866,50,25
443, 1A,2020,MARZO,ABRIL,Consumoexcedente,2.962,,25
444, 1A,2020,MARZO,MAYO,Consumobasico,0.743,100,25
445, 1A,2020,MARZO,MAYO,Consumointermedio,0.868,50,25
446, 1A,2020,MARZO,MAYO,Consumoexcedente,2.969,,25
447, 1A,2020,MARZO,JUNIO,Consumobasico,0.745,100,25
448, 1A,2020,MARZO,JUNIO,Consumointermedio,0.870,50,25
449, 1A,2020,MARZO,JUNIO,Consumoexcedente,2.976,,25
450, 1A,2020,MARZO,JULIO,Consumobasico,0.747,100,25
451, 1A,2020,MARZO,JULIO,Consumointermedio,0.872,50,25
452, 1A,2020,MARZO,JULIO,Consumoexcedente,2.983,,25
453, 1A,2020,MARZO,AGOSTO,Consumobasico,0.749,100,25
454, 1A,2020,MARZO,AGOSTO,Consumointermedio,0.874,50,25
455, 1A,2020,MARZO,AGOSTO,Consumoexcedente,2.99,,25
456, 1A,2020,MARZO,SEPTIEMBRE,Consumobasico,0.847,75,25
457, 1A,2020,MARZO,SEPTIEMBRE,Consumointermedio,1.022,75,25
458, 1A,2020,MARZO,SEPTIEMBRE,Consumoexcedente,2.997,,25
459, 1A,2020,MARZO,OCTUBRE,Consumobasico,0.849,75,25
460, 1A,2020,MARZO,OCTUBRE,Consumointermedio,1.025,75,25
461, 1A,2020,MARZO,OCTUBRE,Consumoexcedente,3.004,,25
462, 1A,2020,MARZO,NOVIEMBRE,Consumobasico,0.851,75,25
463, 1A,2020,MARZO,NOVIEMBRE,Consumointermedio,1.028,75,25
464, 1A,2020,MARZO,NOVIEMBRE,Consumoexcedente,3.011,,25
465, 1A,2020,MARZO,DICIEMBRE,Consumobasico,0.853,75,25
466, 1A,2020,MARZO,DICIEMBRE,Consumointermedio,1.031,75,25
467, 1A,2020,MARZO,DICIEMBRE,Consumoexcedente,3.018,,25
468, 1A,2020,ABRIL,ENERO,Consumobasico,0.831,75,25
469, 1A,2020,ABRIL,ENERO,Consumointermedio,1.006,75,25
470, 1A,2020,ABRIL,ENERO,Consumoexcedente,2.941,,25
471, 1A,2020,ABRIL,FEBRERO,Consumobasico,0.833,75,25
472, 1A,2020,ABRIL,FEBRERO,Consumointermedio,1.008,75,25
473, 1A,2020,ABRIL,FEBRERO,Consumoexcedente,2.948,,25
474, 1A,2020,ABRIL,MARZO,Consumobasico,0.835,75,25
475, 1A,2020,ABRIL,MARZO,Consumointermedio,1.010,75,25
476, 1A,2020,ABRIL,MARZO,Consumoexcedente,2.955,,25
477, 1A,2020,ABRIL,ABRIL,Consumobasico,0.741,100,25
478, 1A,2020,ABRIL,ABRIL,Consumointermedio,0.866,50,25
479, 1A,2020,ABRIL,ABRIL,Consumoexcedente,2.962,,25
480, 1A,2020,ABRIL,MAYO,Consumobasico,0.743,100,25
481, 1A,2020,ABRIL,MAYO,Consumointermedio,0.868,50,25
482, 1A,2020,ABRIL,MAYO,Consumoexcedente,2.969,,25
483, 1A,2020,ABRIL,JUNIO,Consumobasico,0.745,100,25
484, 1A,2020,ABRIL,JUNIO,Consumointermedio,0.870,50,25
485, 1A,2020,ABRIL,JUNIO,Consumoexcedente,2.976,,25
486, 1A,2020,ABRIL,JULIO,Consumobasico,0.747,100,25
487, 1A,2020,ABRIL,JULIO,Consumointermedio,0.872,50,25
488, 1A,2020,ABRIL,JULIO,Consumoexcedente,2.983,,25
489, 1A,2020,ABRIL,AGOSTO,Consumobasico,0.749,100,25
490, 1A,2020,ABRIL,AGOSTO,Consumointermedio,0.874,50,25
491, 1A,2020,ABRIL,AGOSTO,Consumoexcedente,2.99,,25
492, 1A,2020,ABRIL,SEPTIEMBRE,Consumobasico,0.751,100,25
493, 1A,2020,ABRIL,SEPTIEMBRE,Consumointermedio,0.876,50,25
494, 1A,2020,ABRIL,SEPTIEMBRE,Consumoexcedente,2.997,,25
495, 1A,2020,ABRIL,OCTUBRE,Consumobasico,0.849,75,25
496, 1A,2020,ABRIL,OCTUBRE,Consumointermedio,1.025,75,25
497, 1A,2020,ABRIL,OCTUBRE,Consumoexcedente,3.004,,25
498, 1A,2020,ABRIL,NOVIEMBRE,Consumobasico,0.851,75,25
499, 1A,2020,ABRIL,NOVIEMBRE,Consumointermedio,1.028,75,25
500, 1A,2020,ABRIL,NOVIEMBRE,Consumoexcedente,3.011,,25
501, 1A,2020,ABRIL,DICIEMBRE,Consumobasico,0.853,75,25
502, 1A,2020,ABRIL,DICIEMBRE,Consumointermedio,1.031,75,25
503, 1A,2020,ABRIL,DICIEMBRE,Consumoexcedente,3.018,,25
504, 1A,2020,MAYO,ENERO,Consumobasico,0.831,75,25
505, 1A,2020,MAYO,ENERO,Consumointermedio,1.006,75,25
506, 1A,2020,MAYO,ENERO,Consumoexcedente,2.941,,25
507, 1A,2020,MAYO,FEBRERO,Consumobasico,0.833,75,25
508, 1A,2020,MAYO,FEBRERO,Consumointermedio,1.008,75,25
509, 1A,2020,MAYO,FEBRERO,Consumoexcedente,2.948,,25
510, 1A,2020,MAYO,MARZO,Consumobasico,0.835,75,25
511, 1A,2020,MAYO,MARZO,Consumointermedio,1.010,75,25
512, 1A,2020,MAYO,MARZO,Consumoexcedente,2.955,,25
513, 1A,2020,MAYO,ABRIL,Consumobasico,0.837,75,25
514, 1A,2020,MAYO,ABRIL,Consumointermedio,1.012,75,25
515, 1A,2020,MAYO,ABRIL,Consumoexcedente,2.962,,25
516, 1A,2020,MAYO,MAYO,Consumobasico,0.743,100,25
517, 1A,2020,MAYO,MAYO,Consumointermedio,0.868,50,25
518, 1A,2020,MAYO,MAYO,Consumoexcedente,2.969,,25
519, 1A,2020,MAYO,JUNIO,Consumobasico,0.745,100,25
520, 1A,2020,MAYO,JUNIO,Consumointermedio,0.870,50,25
521, 1A,2020,MAYO,JUNIO,Consumoexcedente,2.976,,25
522, 1A,2020,MAYO,JULIO,Consumobasico,0.747,100,25
523, 1A,2020,MAYO,JULIO,Consumointermedio,0.872,50,25
524, 1A,2020,MAYO,JULIO,Consumoexcedente,2.983,,25
525, 1A,2020,MAYO,AGOSTO,Consumobasico,0.749,100,25
526, 1A,2020,MAYO,AGOSTO,Consumointermedio,0.874,50,25
527, 1A,2020,MAYO,AGOSTO,Consumoexcedente,2.99,,25
528, 1A,2020,MAYO,SEPTIEMBRE,Consumobasico,0.751,100,25
529, 1A,2020,MAYO,SEPTIEMBRE,Consumointermedio,0.876,50,25
530, 1A,2020,MAYO,SEPTIEMBRE,Consumoexcedente,2.997,,25
531, 1A,2020,MAYO,OCTUBRE,Consumobasico,0.753,100,25
532, 1A,2020,MAYO,OCTUBRE,Consumointermedio,0.878,50,25
533, 1A,2020,MAYO,OCTUBRE,Consumoexcedente,3.004,,25
534, 1A,2020,MAYO,NOVIEMBRE,Consumobasico,0.851,75,25
535, 1A,2020,MAYO,NOVIEMBRE,Consumointermedio,1.028,75,25
536, 1A,2020,MAYO,NOVIEMBRE,Consumoexcedente,3.011,,25
537, 1A,2020,MAYO,DICIEMBRE,Consumobasico,0.853,75,25
538, 1A,2020,MAYO,DICIEMBRE,Consumointermedio,1.031,75,25
539, 1A,2020,MAYO,DICIEMBRE,Consumoexcedente,3.018,,25
540, 1B,2022,FEBRERO,ENERO,Consumobasico,0.882,75,25
541, 1B,2022,FEBRERO,ENERO,Consumointermedio,1.073,100,25
542, 1B,2022,FEBRERO,ENERO,Consumoexcedente,3.134,,25
543, 1B,2022,FEBRERO,FEBRERO,Consumobasico,0.791,125,25
544, 1B,2022,FEBRERO,FEBRERO,Consumointermedio,0.916,100,25
545, 1B,2022,FEBRERO,FEBRERO,Consumoexcedente,3.153,,25
546, 1B,2022,FEBRERO,MARZO,Consumobasico,0.796,125,25
547, 1B,2022,FEBRERO,MARZO,Consumointermedio,0.921,100,25
548, 1B,2022,FEBRERO,MARZO,Consumoexcedente,3.172,,25
549, 1B,2022,FEBRERO,ABRIL,Consumobasico,0.801,125,25
550, 1B,2022,FEBRERO,ABRIL,Consumointermedio,0.926,100,25
551, 1B,2022,FEBRERO,ABRIL,Consumoexcedente,3.191,,25
552, 1B,2022,FEBRERO,MAYO,Consumobasico,0.806,125,25
553, 1B,2022,FEBRERO,MAYO,Consumointermedio,0.932,100,25
554, 1B,2022,FEBRERO,MAYO,Consumoexcedente,3.21,,25
555, 1B,2022,FEBRERO,JUNIO,Consumobasico,0.811,125,25
556, 1B,2022,FEBRERO,JUNIO,Consumointermedio,0.938,100,25
557, 1B,2022,FEBRERO,JUNIO,Consumoexcedente,3.229,,25
558, 1B,2022,FEBRERO,JULIO,Consumobasico,0.816,125,25
559, 1B,2022,FEBRERO,JULIO,Consumointermedio,0.944,100,25
560, 1B,2022,FEBRERO,JULIO,Consumoexcedente,3.248,,25
561, 1B,2022,FEBRERO,AGOSTO,Consumobasico,0.917,75,25
562, 1B,2022,FEBRERO,AGOSTO,Consumointermedio,1.118,100,25
563, 1B,2022,FEBRERO,AGOSTO,Consumoexcedente,3.267,,25
564, 1B,2022,FEBRERO,SEPTIEMBRE,Consumobasico,0.922,75,25
565, 1B,2022,FEBRERO,SEPTIEMBRE,Consumointermedio,1.125,100,25
566, 1B,2022,FEBRERO,SEPTIEMBRE,Consumoexcedente,3.286,,25
567, 1B,2022,FEBRERO,OCTUBRE,Consumobasico,0.927,75,25
568, 1B,2022,FEBRERO,OCTUBRE,Consumointermedio,1.132,100,25
569, 1B,2022,FEBRERO,OCTUBRE,Consumoexcedente,3.306,,25
570, 1B,2022,FEBRERO,NOVIEMBRE,Consumobasico,0.933,75,25
571, 1B,2022,FEBRERO,NOVIEMBRE,Consumointermedio,1.139,100,25
572, 1B,2022,FEBRERO,NOVIEMBRE,Consumoexcedente,3.326,,25
573, 1B,2022,FEBRERO,DICIEMBRE,Consumobasico,0.939,75,25
574, 1B,2022,FEBRERO,DICIEMBRE,Consumointermedio,1.146,100,25
575, 1B,2022,FEBRERO,DICIEMBRE,Consumoexcedente,3.346,,25
576, 1B,2022,MARZO,ENERO,Consumobasico,0.882,75,25
577, 1B,2022,MARZO,ENERO,Consumointermedio,1.073,100,25
578, 1B,2022,MARZO,ENERO,Consumoexcedente,3.134,,25
579, 1B,2022,MARZO,FEBRERO,Consumobasico,0.887,75,25
580, 1B,2022,MARZO,FEBRERO,Consumointermedio,1.079,100,25
581, 1B,2022,MARZO,FEBRERO,Consumoexcedente,3.153,,25
582, 1B,2022,MARZO,MARZO,Consumobasico,0.796,125,25
583, 1B,2022,MARZO,MARZO,Consumointermedio,0.921,100,25
584, 1B,2022,MARZO,MARZO,Consumoexcedente,3.172,,25
585, 1B,2022,MARZO,ABRIL,Consumobasico,0.801,125,25
586, 1B,2022,MARZO,ABRIL,Consumointermedio,0.926,100,25
587, 1B,2022,MARZO,ABRIL,Consumoexcedente,3.191,,25
588, 1B,2022,MARZO,MAYO,Consumobasico,0.806,125,25
589, 1B,2022,MARZO,MAYO,Consumointermedio,0.932,100,25
590, 1B,2022,MARZO,MAYO,Consumoexcedente,3.21,,25
591, 1B,2022,MARZO,JUNIO,Consumobasico,0.811,125,25
592, 1B,2022,MARZO,JUNIO,Consumointermedio,0.938,100,25
593, 1B,2022,MARZO,JUNIO,Consumoexcedente,3.229,,25
594, 1B,2022,MARZO,JULIO,Consumobasico,0.816,125,25
595, 1B,2022,MARZO,JULIO,Consumointermedio,0.944,100,25
596, 1B,2022,MARZO,JULIO,Consumoexcedente,3.248,,25
597, 1B,2022,MARZO,AGOSTO,Consumobasico,0.821,125,25
598, 1B,2022,MARZO,AGOSTO,Consumointermedio,0.950,100,25
599, 1B,2022,MARZO,AGOSTO,Consumoexcedente,3.267,,25
600, 1B,2022,MARZO,SEPTIEMBRE,Consumobasico,0.922,75,25
601, 1B,2022,MARZO,SEPTIEMBRE,Consumointermedio,1.125,100,25
602, 1B,2022,MARZO,SEPTIEMBRE,Consumoexcedente,3.286,,25
603, 1B,2022,MARZO,OCTUBRE,Consumobasico,0.927,75,25
604, 1B,2022,MARZO,OCTUBRE,Consumointermedio,1.132,100,25
605, 1B,2022,MARZO,OCTUBRE,Consumoexcedente,3.306,,25
606, 1B,2022,MARZO,NOVIEMBRE,Consumobasico,0.933,75,25
607, 1B,2022,MARZO,NOVIEMBRE,Consumointermedio,1.139,100,25
608, 1B,2022,MARZO,NOVIEMBRE,Consumoexcedente,3.326,,25
609, 1B,2022,MARZO,DICIEMBRE,Consumobasico,0.939,75,25
610, 1B,2022,MARZO,DICIEMBRE,Consumointermedio,1.146,100,25
611, 1B,2022,MARZO,DICIEMBRE,Consumoexcedente,3.346,,25
612, 1B,2022,ABRIL,ENERO,Consumobasico,0.882,75,25
613, 1B,2022,ABRIL,ENERO,Consumointermedio,1.073,100,25
614, 1B,2022,ABRIL,ENERO,Consumoexcedente,3.134,,25
615, 1B,2022,ABRIL,FEBRERO,Consumobasico,0.887,75,25
616, 1B,2022,ABRIL,FEBRERO,Consumointermedio,1.079,100,25
617, 1B,2022,ABRIL,FEBRERO,Consumoexcedente,3.153,,25
618, 1B,2022,ABRIL,MARZO,Consumobasico,0.892,75,25
619, 1B,2022,ABRIL,MARZO,Consumointermedio,1.085,100,25
620, 1B,2022,ABRIL,MARZO,Consumoexcedente,3.172,,25
621, 1B,2022,ABRIL,ABRIL,Consumobasico,0.801,125,25
622, 1B,2022,ABRIL,ABRIL,Consumointermedio,0.926,100,25
623, 1B,2022,ABRIL,ABRIL,Consumoexcedente,3.191,,25
624, 1B,2022,ABRIL,MAYO,Consumobasico,0.806,125,25
625, 1B,2022,ABRIL,MAYO,Consumointermedio,0.932,100,25
626, 1B,2022,ABRIL,MAYO,Consumoexcedente,3.21,,25
627, 1B,2022,ABRIL,JUNIO,Consumobasico,0.811,125,25
628, 1B,2022,ABRIL,JUNIO,Consumointermedio,0.938,100,25
629, 1B,2022,ABRIL,JUNIO,Consumoexcedente,3.229,,25
630, 1B,2022,ABRIL,JULIO,Consumobasico,0.816,125,25
631, 1B,2022,ABRIL,JULIO,Consumointermedio,0.944,100,25
632, 1B,2022,ABRIL,JULIO,Consumoexcedente,3.248,,25
633, 1B,2022,ABRIL,AGOSTO,Consumobasico,0.821,125,25
634, 1B,2022,ABRIL,AGOSTO,Consumointermedio,0.950,100,25
635, 1B,2022,ABRIL,AGOSTO,Consumoexcedente,3.267,,25
636, 1B,2022,ABRIL,SEPTIEMBRE,Consumobasico,0.826,125,25
637, 1B,2022,ABRIL,SEPTIEMBRE,Consumointermedio,0.956,100,25
638, 1B,2022,ABRIL,SEPTIEMBRE,Consumoexcedente,3.286,,25
639, 1B,2022,ABRIL,OCTUBRE,Consumobasico,0.927,75,25
640, 1B,2022,ABRIL,OCTUBRE,Consumointermedio,1.132,100,25
641, 1B,2022,ABRIL,OCTUBRE,Consumoexcedente,3.306,,25
642, 1B,2022,ABRIL,NOVIEMBRE,Consumobasico,0.933,75,25
643, 1B,2022,ABRIL,NOVIEMBRE,Consumointermedio,1.139,100,25
644, 1B,2022,ABRIL,NOVIEMBRE,Consumoexcedente,3.326,,25
645, 1B,2022,ABRIL,DICIEMBRE,Consumobasico,0.939,75,25
646, 1B,2022,ABRIL,DICIEMBRE,Consumointermedio,1.146,100,25
647, 1B,2022,ABRIL,DICIEMBRE,Consumoexcedente,3.346,,25
648, 1B,2022,MAYO,ENERO,Consumobasico,0.882,75,25
649, 1B,2022,MAYO,ENERO,Consumointermedio,1.073,100,25
650, 1B,2022,MAYO,ENERO,Consumoexcedente,3.134,,25
651, 1B,2022,MAYO,FEBRERO,Consumobasico,0.887,75,25
652, 1B,2022,MAYO,FEBRERO,Consumointermedio,1.079,100,25
653, 1B,2022,MAYO,FEBRERO,Consumoexcedente,3.153,,25
654, 1B,2022,MAYO,MARZO,Consumobasico,0.892,75,25
655, 1B,2022,MAYO,MARZO,Consumointermedio,1.085,100,25
656, 1B,2022,MAYO,MARZO,Consumoexcedente,3.172,,25
657, 1B,2022,MAYO,ABRIL,Consumobasico,0.897,75,25
658, 1B,2022,MAYO,ABRIL,Consumointermedio,1.091,100,25
659, 1B,2022,MAYO,ABRIL,Consumoexcedente,3.191,,25
660, 1B,2022,MAYO,MAYO,Consumobasico,0.806,125,25
661, 1B,2022,MAYO,MAYO,Consumointermedio,0.932,100,25
662, 1B,2022,MAYO,MAYO,Consumoexcedente,3.21,,25
663, 1B,2022,MAYO,JUNIO,Consumobasico,0.811,125,25
664, 1B,2022,MAYO,JUNIO,Consumointermedio,0.938,100,25
665, 1B,2022,MAYO,JUNIO,Consumoexcedente,3.229,,25
666, 1B,2022,MAYO,JULIO,Consumobasico,0.816,125,25
667, 1B,2022,MAYO,JULIO,Consumointermedio,0.944,100,25
668, 1B,2022,MAYO,JULIO,Consumoexcedente,3.248,,25
669, 1B,2022,MAYO,AGOSTO,Consumobasico,0.821,125,25
670, 1B,2022,MAYO,AGOSTO,Consumointermedio,0.950,100,25
671, 1B,2022,MAYO,AGOSTO,Consumoexcedente,3.267,,25
672, 1B,2022,MAYO,SEPTIEMBRE,Consumobasico,0.826,125,25
673, 1B,2022,MAYO,SEPTIEMBRE,Consumointermedio,0.956,100,25
674, 1B,2022,MAYO,SEPTIEMBRE,Consumoexcedente,3.286,,25
675, 1B,2022,MAYO,OCTUBRE,Consumobasico,0.831,125,25
676, 1B,2022,MAYO,OCTUBRE,Consumointermedio,0.962,100,25
677, 1B,2022,MAYO,OCTUBRE,Consumoexcedente,3.306,,25
678, 1B,2022,MAYO,NOVIEMBRE,Consumobasico,0.933,75,25
679, 1B,2022,MAYO,NOVIEMBRE,Consumointermedio,1.139,100,25
680, 1B,2022,MAYO,NOVIEMBRE,Consumoexcedente,3.326,,25
681, 1B,2022,MAYO,DICIEMBRE,Consumobasico,0.939,75,25
682, 1B,2022,MAYO,DICIEMBRE,Consumointermedio,1.146,100,25
683, 1B,2022,MAYO,DICIEMBRE,Consumoexcedente,3.346,,25
684, 1B,2021,FEBRERO,ENERO,Consumobasico,0.855,75,25
685, 1B,2021,FEBRERO,ENERO,Consumointermedio,1.034,100,25
686, 1B,2021,FEBRERO,ENERO,Consumoexcedente,3.026,,25
687, 1B,2021,FEBRERO,FEBRERO,Consumobasico,0.761,125,25
688, 1B,2021,FEBRERO,FEBRERO,Consumointermedio,0.886,100,25
689, 1B,2021,FEBRERO,FEBRERO,Consumoexcedente,3.034,,25
690, 1B,2021,FEBRERO,MARZO,Consumobasico,0.763,125,25
691, 1B,2021,FEBRERO,MARZO,Consumointermedio,0.888,100,25
692, 1B,2021,FEBRERO,MARZO,Consumoexcedente,3.042,,25
693, 1B,2021,FEBRERO,ABRIL,Consumobasico,0.765,125,25
694, 1B,2021,FEBRERO,ABRIL,Consumointermedio,0.890,100,25
695, 1B,2021,FEBRERO,ABRIL,Consumoexcedente,3.05,,25
696, 1B,2021,FEBRERO,MAYO,Consumobasico,0.767,125,25
697, 1B,2021,FEBRERO,MAYO,Consumointermedio,0.892,100,25
698, 1B,2021,FEBRERO,MAYO,Consumoexcedente,3.058,,25
699, 1B,2021,FEBRERO,JUNIO,Consumobasico,0.769,125,25
700, 1B,2021,FEBRERO,JUNIO,Consumointermedio,0.894,100,25
701, 1B,2021,FEBRERO,JUNIO,Consumoexcedente,3.066,,25
702, 1B,2021,FEBRERO,JULIO,Consumobasico,0.771,125,25
703, 1B,2021,FEBRERO,JULIO,Consumointermedio,0.896,100,25
704, 1B,2021,FEBRERO,JULIO,Consumoexcedente,3.074,,25
705, 1B,2021,FEBRERO,AGOSTO,Consumobasico,0.869,75,25
706, 1B,2021,FEBRERO,AGOSTO,Consumointermedio,1.055,100,25
707, 1B,2021,FEBRERO,AGOSTO,Consumoexcedente,3.082,,25
708, 1B,2021,FEBRERO,SEPTIEMBRE,Consumobasico,0.871,75,25
709, 1B,2021,FEBRERO,SEPTIEMBRE,Consumointermedio,1.058,100,25
710, 1B,2021,FEBRERO,SEPTIEMBRE,Consumoexcedente,3.09,,25
711, 1B,2021,FEBRERO,OCTUBRE,Consumobasico,0.873,75,25
712, 1B,2021,FEBRERO,OCTUBRE,Consumointermedio,1.061,100,25
713, 1B,2021,FEBRERO,OCTUBRE,Consumoexcedente,3.098,,25
714, 1B,2021,FEBRERO,NOVIEMBRE,Consumobasico,0.875,75,25
715, 1B,2021,FEBRERO,NOVIEMBRE,Consumointermedio,1.064,100,25
716, 1B,2021,FEBRERO,NOVIEMBRE,Consumoexcedente,3.106,,25
717, 1B,2021,FEBRERO,DICIEMBRE,Consumobasico,0.877,75,25
718, 1B,2021,FEBRERO,DICIEMBRE,Consumointermedio,1.067,100,25
719, 1B,2021,FEBRERO,DICIEMBRE,Consumoexcedente,3.115,,25
720, 1B,2021,MARZO,ENERO,Consumobasico,0.855,75,25
721, 1B,2021,MARZO,ENERO,Consumointermedio,1.034,100,25
722, 1B,2021,MARZO,ENERO,Consumoexcedente,3.026,,25
723, 1B,2021,MARZO,FEBRERO,Consumobasico,0.857,75,25
724, 1B,2021,MARZO,FEBRERO,Consumointermedio,1.037,100,25
725, 1B,2021,MARZO,FEBRERO,Consumoexcedente,3.034,,25
726, 1B,2021,MARZO,MARZO,Consumobasico,0.763,125,25
727, 1B,2021,MARZO,MARZO,Consumointermedio,0.888,100,25
728, 1B,2021,MARZO,MARZO,Consumoexcedente,3.042,,25
729, 1B,2021,MARZO,ABRIL,Consumobasico,0.765,125,25
730, 1B,2021,MARZO,ABRIL,Consumointermedio,0.890,100,25
731, 1B,2021,MARZO,ABRIL,Consumoexcedente,3.05,,25
732, 1B,2021,MARZO,MAYO,Consumobasico,0.767,125,25
733, 1B,2021,MARZO,MAYO,Consumointermedio,0.892,100,25
734, 1B,2021,MARZO,MAYO,Consumoexcedente,3.058,,25
735, 1B,2021,MARZO,JUNIO,Consumobasico,0.769,125,25
736, 1B,2021,MARZO,JUNIO,Consumointermedio,0.894,100,25
737, 1B,2021,MARZO,JUNIO,Consumoexcedente,3.066,,25
738, 1B,2021,MARZO,JULIO,Consumobasico,0.771,125,25
739, 1B,2021,MARZO,JULIO,Consumointermedio,0.896,100,25
740, 1B,2021,MARZO,JULIO,Consumoexcedente,3.074,,25
741, 1B,2021,MARZO,AGOSTO,Consumobasico,0.773,125,25
742, 1B,2021,MARZO,AGOSTO,Consumointermedio,0.898,100,25
743, 1B,2021,MARZO,AGOSTO,Consumoexcedente,3.082,,25
744, 1B,2021,MARZO,SEPTIEMBRE,Consumobasico,0.871,75,25
745, 1B,2021,MARZO,SEPTIEMBRE,Consumointermedio,1.058,100,25
746, 1B,2021,MARZO,SEPTIEMBRE,Consumoexcedente,3.09,,25
747, 1B,2021,MARZO,OCTUBRE,Consumobasico,0.873,75,25
748, 1B,2021,MARZO,OCTUBRE,Consumointermedio,1.061,100,25
749, 1B,2021,MARZO,OCTUBRE,Consumoexcedente,3.098,,25
750, 1B,2021,MARZO,NOVIEMBRE,Consumobasico,0.875,75,25
751, 1B,2021,MARZO,NOVIEMBRE,Consumointermedio,1.064,100,25
752, 1B,2021,MARZO,NOVIEMBRE,Consumoexcedente,3.106,,25
753, 1B,2021,MARZO,DICIEMBRE,Consumobasico,0.877,75,25
754, 1B,2021,MARZO,DICIEMBRE,Consumointermedio,1.067,100,25
755, 1B,2021,MARZO,DICIEMBRE,Consumoexcedente,3.115,,25
756, 1B,2021,ABRIL,ENERO,Consumobasico,0.855,75,25
757, 1B,2021,ABRIL,ENERO,Consumointermedio,1.034,100,25
758, 1B,2021,ABRIL,ENERO,Consumoexcedente,3.026,,25
759, 1B,2021,ABRIL,FEBRERO,Consumobasico,0.857,75,25
760, 1B,2021,ABRIL,FEBRERO,Consumointermedio,1.037,100,25
